timestamp,station_id,temperature,humidity,pressure,wind_speed,wind_direction,rain_mm,cloud_cover,weather_type_rule
2026-06-29T07:26:45.102145+00:00,GDY_01,15.12,90.05,1012.83,12.98,352,0.0,76,windy
2026-06-29T07:16:45.102145+00:00,GDY_01,18.02,71.82,1015.59,1.23,292,0.0,93,cloudy
2026-06-29T07:06:45.102145+00:00,GDY_01,13.28,67.58,1013.08,6.21,234,1.05,1,rainy
2026-06-29T06:56:45.102145+00:00,GDY_01,16.51,89.53,1027.3,6.41,263,0.0,52,stable
2026-06-29T06:46:45.102145+00:00,GDY_01,18.06,68.4,1012.68,0.51,214,0.19,4,warm
2026-06-29T06:36:45.102145+00:00,GDY_01,14.53,67.1,1025.75,0.13,330,0.39,30,rainy
2026-06-29T06:26:45.102145+00:00,GDY_01,17.45,49.7,1006.54,3.69,184,0.4,84,rainy
2026-06-29T06:16:45.102145+00:00,GDY_01,19.9,86.01,999.92,8.2,291,0.73,18,rainy
2026-06-29T06:06:45.102145+00:00,GDY_01,18.21,51.02,1027.58,13.55,104,0.0,78,windy
2026-06-29T05:56:45.102145+00:00,GDY_01,19.12,89.55,1018.77,4.02,182,0.0,50,stable
2026-06-29T05:46:45.102145+00:00,GDY_01,17.62,93.69,1002.34,9.9,99,0.0,61,unstable
2026-06-29T05:36:45.102145+00:00,GDY_01,14.71,54.82,1017.1,12.86,49,1.19,51,rainy
2026-06-29T05:26:45.102145+00:00,GDY_01,15.07,94.54,1018.85,13.72,309,1.47,60,rainy
2026-06-29T05:16:45.102145+00:00,GDY_01,19.83,75.4,1005.49,10.24,163,0.65,32,rainy
2026-06-29T05:06:45.102145+00:00,GDY_01,16.55,68.74,1023.98,9.97,323,0.0,81,windy
2026-06-29T04:56:45.102145+00:00,GDY_01,18.58,75.27,1015.64,10.31,154,0.46,48,rainy
2026-06-29T04:46:45.102145+00:00,GDY_01,19.13,91.84,1017.22,0.67,183,0.8,31,rainy
2026-06-29T04:36:45.102145+00:00,GDY_01,18.27,50.43,997.92,12.67,69,0.47,25,rainy
2026-06-29T04:26:45.102145+00:00,GDY_01,14.74,88.18,1020.82,11.49,62,2.53,51,heavy-rain
2026-06-29T04:16:45.102145+00:00,GDY_01,13.13,89.7,1000.05,9.96,336,0.72,90,rainy
2026-06-29T04:06:45.102145+00:00,GDY_01,16.07,72.73,1004.26,2.92,338,1.0,52,rainy
2026-06-29T03:56:45.102145+00:00,GDY_01,15.37,45.92,1004.72,4.89,305,2.35,26,heavy-rain
2026-06-29T03:46:45.102145+00:00,GDY_01,16.6,78.75,1000.06,1.54,350,0.0,84,cloudy
2026-06-29T03:36:45.102145+00:00,GDY_01,19.71,89.45,1011.13,12.65,132,0.0,17,windy
2026-06-29T03:26:45.102145+00:00,GDY_01,14.83,55.31,1014.14,11.64,257,0.28,11,windy
2026-06-29T03:16:45.102145+00:00,GDY_01,14.06,47.88,1014.42,1.54,34,0.0,22,stable
2026-06-29T03:06:45.102145+00:00,GDY_01,19.71,77.58,1011.22,6.93,153,0.14,99,cloudy
2026-06-29T02:56:45.102145+00:00,GDY_01,18.14,66.58,998.72,4.81,269,0.92,13,rainy
2026-06-29T02:46:45.102145+00:00,GDY_01,15.7,92.35,1021.7,12.07,202,2.4,77,heavy-rain
2026-06-29T02:36:45.102145+00:00,GDY_01,15.42,79.94,1002.75,7.11,55,0.44,58,rainy
2026-06-29T02:26:45.102145+00:00,GDY_01,16.47,59.34,1018.05,7.0,179,0.2,9,stable
2026-06-29T02:16:45.102145+00:00,GDY_01,13.58,72.11,1021.68,4.63,2,0.54,39,rainy
2026-06-29T02:06:45.102145+00:00,GDY_01,13.26,68.16,1006.7,7.29,73,0.87,91,rainy
2026-06-29T01:56:45.102145+00:00,GDY_01,16.38,83.84,1001.24,12.08,219,0.0,8,unstable
2026-06-29T01:46:45.102145+00:00,GDY_01,20.01,53.21,1029.4,9.83,264,1.57,92,heavy-rain
2026-06-29T01:36:45.102145+00:00,GDY_01,17.84,47.29,1021.8,6.5,258,1.45,62,rainy
2026-06-29T01:26:45.102145+00:00,GDY_01,18.3,62.43,1010.77,13.77,204,0.76,28,rainy
2026-06-29T01:16:45.102145+00:00,GDY_01,14.62,80.69,1020.65,10.27,143,1.04,9,rainy
2026-06-29T01:06:45.102145+00:00,GDY_01,19.29,53.78,995.38,11.72,149,3.42,83,storm-risk
2026-06-29T00:56:45.102145+00:00,GDY_01,12.82,93.37,1001.07,7.28,350,0.0,28,unstable
2026-06-29T00:46:45.102145+00:00,GDY_01,18.41,60.7,1025.71,10.95,117,0.36,65,rainy
2026-06-29T00:36:45.102145+00:00,GDY_01,19.36,76.46,1000.0,5.79,334,2.08,28,heavy-rain
2026-06-29T00:26:45.102145+00:00,GDY_01,20.27,48.79,1029.82,6.13,337,0.75,77,rainy
2026-06-29T00:16:45.102145+00:00,GDY_01,15.09,51.72,1014.99,5.89,195,0.0,54,stable
2026-06-29T00:06:45.102145+00:00,GDY_01,13.92,59.68,1004.47,12.8,97,0.0,2,windy
2026-06-28T23:56:45.102145+00:00,GDY_01,14.8,89.24,998.38,8.84,6,1.36,43,rainy
2026-06-28T23:46:45.102145+00:00,GDY_01,16.58,51.71,1028.45,4.88,16,1.24,3,rainy
2026-06-28T23:36:45.102145+00:00,GDY_01,13.01,94.69,1012.31,7.62,14,0.0,82,cloudy
2026-06-28T23:26:45.102145+00:00,GDY_01,14.13,89.96,1018.06,10.02,7,0.0,62,windy
2026-06-28T23:16:45.102145+00:00,GDY_01,14.38,88.97,996.42,7.62,31,0.07,10,unstable
2026-06-28T23:06:45.102145+00:00,GDY_01,13.92,69.91,1002.79,11.9,37,0.42,88,rainy
2026-06-28T22:56:45.102145+00:00,GDY_01,19.45,62.18,1018.24,11.49,62,0.62,50,rainy
2026-06-28T22:46:45.102145+00:00,GDY_01,19.97,66.57,1026.23,0.58,326,0.69,88,rainy
2026-06-28T22:36:45.102145+00:00,GDY_01,14.13,83.11,999.05,5.63,167,1.38,70,rainy
2026-06-28T22:26:45.102145+00:00,GDY_01,13.81,46.81,1022.32,12.83,189,0.0,45,windy
2026-06-28T22:16:45.102145+00:00,GDY_01,15.1,81.28,998.56,10.42,173,0.0,66,unstable
2026-06-28T22:06:45.102145+00:00,GDY_01,18.71,83.2,1005.83,1.96,293,1.53,46,heavy-rain
2026-06-28T21:56:45.102145+00:00,GDY_01,18.75,63.03,1028.1,2.28,260,0.88,84,rainy
2026-06-28T21:46:45.102145+00:00,GDY_01,17.1,53.62,1025.56,2.79,168,0.0,63,stable
2026-06-28T21:36:45.102145+00:00,GDY_01,17.08,46.14,1000.74,7.27,246,0.53,65,rainy
2026-06-28T21:26:45.102145+00:00,GDY_01,13.35,67.71,1003.78,3.68,350,1.6,54,heavy-rain
2026-06-28T21:16:45.102145+00:00,GDY_01,15.63,62.16,1014.66,6.08,327,0.29,24,stable
2026-06-28T21:06:45.102145+00:00,GDY_01,15.75,47.18,1026.79,10.43,236,0.27,74,windy
2026-06-28T20:56:45.102145+00:00,GDY_01,18.42,46.54,1004.93,2.78,80,0.71,20,rainy
2026-06-28T20:46:45.102145+00:00,GDY_01,20.37,86.89,1024.18,1.59,241,0.0,55,stable
2026-06-28T20:36:45.102145+00:00,GDY_01,13.87,45.8,1001.63,11.37,159,0.19,50,windy
2026-06-28T20:26:45.102145+00:00,GDY_01,17.18,64.54,1010.1,3.98,274,0.0,31,stable
2026-06-28T20:16:45.102145+00:00,GDY_01,13.38,79.24,1028.14,10.47,175,0.0,39,windy
2026-06-28T20:06:45.102145+00:00,GDY_01,19.32,90.64,1026.58,6.01,310,1.53,27,heavy-rain
2026-06-28T19:56:45.102145+00:00,GDY_01,17.74,93.12,1022.15,4.18,108,0.0,41,stable
2026-06-28T19:46:45.102145+00:00,GDY_01,14.68,60.51,1027.14,10.21,185,0.0,41,windy
2026-06-28T19:36:45.102145+00:00,GDY_01,12.87,88.5,1023.5,13.6,255,0.51,88,rainy
2026-06-28T19:26:45.102145+00:00,GDY_01,14.57,69.14,1012.48,5.5,174,0.0,93,cloudy
2026-06-28T19:16:45.102145+00:00,GDY_01,17.76,56.25,1029.38,11.94,300,2.13,10,heavy-rain
2026-06-28T19:06:45.102145+00:00,GDY_01,14.63,76.68,1017.96,2.42,237,0.13,22,stable
2026-06-28T18:56:45.102145+00:00,GDY_01,16.84,72.61,1014.09,11.44,259,0.49,64,rainy
2026-06-28T18:46:45.102145+00:00,GDY_01,18.16,54.7,1028.32,3.47,325,0.0,23,warm
2026-06-28T18:36:45.102145+00:00,GDY_01,15.68,45.51,1029.59,11.28,126,0.0,20,windy
2026-06-28T18:26:45.102145+00:00,GDY_01,15.46,83.99,1026.32,11.79,229,0.7,25,rainy
2026-06-28T18:16:45.102145+00:00,GDY_01,15.92,73.78,1027.18,4.64,247,0.0,8,stable
2026-06-28T18:06:45.102145+00:00,GDY_01,19.93,81.01,1003.81,11.39,267,0.0,38,unstable
2026-06-28T17:56:45.102145+00:00,GDY_01,13.21,86.7,1017.59,9.4,87,0.05,19,windy
2026-06-28T17:46:45.102145+00:00,GDY_01,17.03,57.13,1006.18,7.67,224,0.95,26,rainy
2026-06-28T17:36:45.102145+00:00,GDY_01,18.25,72.4,1014.09,2.34,107,1.64,17,heavy-rain
2026-06-28T17:26:45.102145+00:00,GDY_01,13.35,54.09,1003.21,1.1,233,0.0,84,cloudy
2026-06-28T17:16:45.102145+00:00,GDY_01,14.64,94.9,1012.85,5.34,320,0.0,81,cloudy
2026-06-28T17:06:45.102145+00:00,GDY_01,18.61,82.02,1026.17,1.59,3,1.34,96,rainy
2026-06-28T16:56:45.102145+00:00,GDY_01,14.96,84.88,997.42,7.29,117,0.0,40,unstable
2026-06-28T16:46:45.102145+00:00,GDY_01,15.65,82.37,1010.64,13.3,169,0.0,80,windy
2026-06-28T16:36:45.102145+00:00,GDY_01,13.87,49.96,1022.75,1.33,299,0.56,94,rainy
2026-06-28T16:26:45.102145+00:00,GDY_01,18.55,86.09,998.81,12.21,266,0.02,81,unstable
2026-06-28T16:16:45.102145+00:00,GDY_01,17.99,51.27,1007.69,6.55,151,0.0,11,stable
2026-06-28T16:06:45.102145+00:00,GDY_01,17.74,69.15,1005.32,0.36,84,0.34,16,rainy
2026-06-28T15:56:45.102145+00:00,GDY_01,12.91,76.29,1028.24,6.16,166,0.36,19,rainy
2026-06-28T15:46:45.102145+00:00,GDY_01,16.63,92.74,1007.44,3.76,205,0.0,16,stable
2026-06-28T15:36:45.102145+00:00,GDY_01,18.82,92.83,1018.37,11.48,193,1.8,15,heavy-rain
2026-06-28T15:26:45.102145+00:00,GDY_01,15.89,73.17,1003.7,12.21,19,0.0,78,windy
2026-06-28T15:16:45.102145+00:00,GDY_01,17.18,80.27,996.98,11.28,268,2.28,54,heavy-rain
2026-06-28T15:06:45.102145+00:00,GDY_01,13.8,66.62,1017.75,7.95,108,0.64,62,rainy
2026-06-28T14:56:45.102145+00:00,GDY_01,17.77,76.19,999.09,7.12,347,0.39,90,rainy
2026-06-28T14:46:45.102145+00:00,GDY_01,15.1,75.97,1015.38,4.13,146,0.74,73,rainy
2026-06-28T14:36:45.102145+00:00,GDY_01,15.38,71.58,1014.49,11.86,79,1.23,47,rainy
2026-06-28T14:26:45.102145+00:00,GDY_01,17.75,58.28,1021.17,4.13,339,0.0,63,stable
2026-06-28T14:16:45.102145+00:00,GDY_01,17.1,85.9,1019.57,3.6,21,0.08,16,stable
2026-06-28T14:06:45.102145+00:00,GDY_01,17.82,69.27,1026.83,2.73,21,0.97,37,rainy
2026-06-28T13:56:45.102145+00:00,GDY_01,14.25,78.14,1019.66,1.4,221,0.0,61,stable
2026-06-28T13:46:45.102145+00:00,GDY_01,20.25,59.76,1005.57,7.99,281,0.6,29,rainy
2026-06-28T13:36:45.102145+00:00,GDY_01,16.79,75.96,1000.76,12.64,224,0.0,20,windy
2026-06-28T13:26:45.102145+00:00,GDY_01,14.49,48.88,1027.57,6.07,247,1.2,56,rainy
2026-06-28T13:16:45.102145+00:00,GDY_01,14.81,87.99,1020.23,0.58,339,3.02,63,heavy-rain
2026-06-28T13:06:45.102145+00:00,GDY_01,14.0,78.39,1018.36,3.67,266,1.49,62,rainy
2026-06-28T12:56:45.102145+00:00,GDY_01,12.83,79.62,1011.0,7.38,158,0.0,59,stable
2026-06-28T12:46:45.102145+00:00,GDY_01,17.08,86.45,1011.66,9.38,99,0.17,18,windy
2026-06-28T12:36:45.102145+00:00,GDY_01,18.61,81.16,1020.72,3.44,305,0.34,47,rainy
2026-06-28T12:26:45.102145+00:00,GDY_01,13.69,85.79,1015.93,8.44,279,0.0,84,cloudy
2026-06-28T12:16:45.102145+00:00,GDY_01,19.91,66.55,1008.91,1.55,118,0.48,19,rainy
2026-06-28T12:06:45.102145+00:00,GDY_01,17.91,62.57,1008.33,6.87,115,0.0,77,cloudy
2026-06-28T11:56:45.102145+00:00,GDY_01,16.99,70.58,1001.62,2.5,172,0.48,31,rainy
2026-06-28T11:46:45.102145+00:00,GDY_01,14.38,46.99,1010.16,8.35,214,1.14,14,rainy
2026-06-28T11:36:45.102145+00:00,GDY_01,14.94,64.02,1006.54,3.77,9,0.0,58,stable
2026-06-28T11:26:45.102145+00:00,GDY_01,17.0,90.79,997.56,2.03,281,0.53,52,rainy
2026-06-28T11:16:45.102145+00:00,GDY_01,14.27,60.14,999.79,0.98,104,0.28,90,cloudy
2026-06-28T11:06:45.102145+00:00,GDY_01,13.07,54.81,1010.28,1.14,294,0.0,60,stable
2026-06-28T10:56:45.102145+00:00,GDY_01,18.09,85.71,1018.06,10.87,32,0.76,74,rainy
2026-06-28T10:46:45.102145+00:00,GDY_01,13.2,50.82,1012.95,13.56,107,0.38,58,rainy
2026-06-28T10:36:45.102145+00:00,GDY_01,18.05,91.47,1002.25,4.6,346,1.08,54,rainy
2026-06-28T10:26:45.102145+00:00,GDY_01,15.21,60.83,1029.63,2.2,223,0.28,76,cloudy
2026-06-28T10:16:45.102145+00:00,GDY_01,17.0,71.02,1009.06,10.42,335,0.09,34,windy
2026-06-28T10:06:45.102145+00:00,GDY_01,13.74,47.81,1025.55,7.92,329,0.0,51,stable
2026-06-28T09:56:45.102145+00:00,GDY_01,13.06,77.35,996.59,3.73,296,1.51,40,heavy-rain
2026-06-28T09:46:45.102145+00:00,GDY_01,17.91,92.34,1005.33,13.29,267,0.0,24,windy
2026-06-28T09:36:45.102145+00:00,GDY_01,19.49,79.58,1025.08,2.43,8,0.0,86,cloudy
2026-06-28T09:26:45.102145+00:00,GDY_01,18.01,93.36,1004.97,3.26,209,0.78,51,rainy
2026-06-28T09:16:45.102145+00:00,GDY_01,16.69,53.12,1024.31,2.95,25,0.85,69,rainy
2026-06-28T09:06:45.102145+00:00,GDY_01,15.66,60.72,1020.96,13.45,220,0.56,37,rainy
2026-06-28T08:56:45.102145+00:00,GDY_01,14.02,45.34,1028.69,5.32,195,0.0,40,stable
2026-06-28T08:46:45.102145+00:00,GDY_01,16.36,59.21,1006.72,13.3,18,0.0,30,windy
2026-06-28T08:36:45.102145+00:00,GDY_01,18.15,93.18,1023.56,1.43,182,0.77,54,rainy
2026-06-28T08:26:45.102145+00:00,GDY_01,20.14,67.69,1012.69,12.51,120,0.33,75,rainy
2026-06-28T08:16:45.102145+00:00,GDY_01,15.78,85.21,1029.09,13.56,228,1.08,74,rainy
2026-06-28T08:06:45.102145+00:00,GDY_01,19.53,81.25,1011.82,9.19,77,2.23,17,heavy-rain
2026-06-28T07:56:45.102145+00:00,GDY_01,16.21,54.05,1029.36,10.22,173,1.46,82,rainy
2026-06-28T07:46:45.102145+00:00,GDY_01,12.85,66.6,1026.76,4.53,68,0.0,29,stable
2026-06-28T07:36:45.102145+00:00,GDY_01,13.5,46.9,1008.34,8.62,298,0.0,31,stable
2026-06-28T07:26:45.102145+00:00,GDY_01,16.82,58.42,996.83,3.95,99,3.44,49,heavy-rain
2026-06-28T07:16:45.102145+00:00,GDY_01,14.54,55.02,1026.43,13.18,313,1.59,36,heavy-rain
2026-06-28T07:06:45.102145+00:00,GDY_01,14.19,56.68,1013.35,11.97,297,0.0,6,windy
2026-06-28T06:56:45.102145+00:00,GDY_01,14.71,51.65,1010.71,7.98,195,0.0,88,cloudy
2026-06-28T06:46:45.102145+00:00,GDY_01,16.0,58.27,1007.43,7.16,13,2.38,70,heavy-rain
2026-06-28T06:36:45.102145+00:00,GDY_01,17.14,87.54,1023.9,9.18,51,0.67,84,rainy
2026-06-28T06:26:45.102145+00:00,GDY_01,14.43,91.14,1007.4,2.48,33,0.0,75,cloudy
2026-06-28T06:16:45.102145+00:00,GDY_01,12.86,51.15,1017.0,1.42,103,1.68,2,heavy-rain
2026-06-28T06:06:45.102145+00:00,GDY_01,13.76,55.7,1013.87,6.55,29,0.63,97,rainy
2026-06-28T05:56:45.102145+00:00,GDY_01,17.88,75.28,1027.11,1.04,28,0.0,36,stable
2026-06-28T05:46:45.102145+00:00,GDY_01,12.89,67.2,1028.84,3.54,94,0.0,54,stable
2026-06-28T05:36:45.102145+00:00,GDY_01,15.68,87.62,1017.78,11.56,63,0.5,88,rainy
2026-06-28T05:26:45.102145+00:00,GDY_01,18.63,49.76,1019.5,9.27,32,0.0,15,windy
2026-06-28T05:16:45.102145+00:00,GDY_01,13.14,56.84,1005.18,7.99,153,0.0,52,stable
2026-06-28T05:06:45.102145+00:00,GDY_01,17.29,68.0,1015.57,7.7,241,0.0,61,stable
2026-06-28T04:56:45.102145+00:00,GDY_01,15.7,56.86,1020.68,3.56,160,3.48,68,heavy-rain
2026-06-28T04:46:45.102145+00:00,GDY_01,13.1,69.28,1011.47,0.73,143,0.0,26,stable
2026-06-28T04:36:45.102145+00:00,GDY_01,20.07,82.78,1009.31,11.88,75,0.59,98,rainy
2026-06-28T04:26:45.102145+00:00,GDY_01,13.91,62.02,1007.18,0.52,272,0.38,65,rainy
2026-06-28T04:16:45.102145+00:00,GDY_01,12.6,55.09,1008.94,7.26,129,1.23,62,rainy
2026-06-28T04:06:45.102145+00:00,GDY_01,16.61,66.11,997.82,11.81,327,1.14,46,rainy
2026-06-28T03:56:45.102145+00:00,GDY_01,13.13,55.39,998.1,7.62,269,0.75,65,rainy
2026-06-28T03:46:45.102145+00:00,GDY_01,19.54,52.17,1006.34,6.44,226,0.11,65,stable
2026-06-28T03:36:45.102145+00:00,GDY_01,14.23,65.27,995.27,9.55,111,0.0,74,windy
2026-06-28T03:26:45.102145+00:00,GDY_01,17.5,84.13,1012.51,9.52,127,1.08,62,rainy
2026-06-28T03:16:45.102145+00:00,GDY_01,14.13,70.87,1003.14,10.44,268,3.16,19,heavy-rain
2026-06-28T03:06:45.102145+00:00,GDY_01,18.79,79.84,1010.43,10.93,147,0.28,41,windy
2026-06-28T02:56:45.102145+00:00,GDY_01,14.07,51.55,1003.08,4.98,252,1.68,70,heavy-rain
2026-06-28T02:46:45.102145+00:00,GDY_01,17.92,73.92,1029.41,8.49,164,0.0,88,cloudy
2026-06-28T02:36:45.102145+00:00,GDY_01,13.13,51.67,1027.58,6.42,12,0.74,99,rainy
2026-06-28T02:26:45.102145+00:00,GDY_01,13.27,46.03,1015.07,3.46,358,0.0,87,cloudy
2026-06-28T02:16:45.102145+00:00,GDY_01,18.02,65.97,1027.7,2.96,265,1.42,93,rainy
2026-06-28T02:06:45.102145+00:00,GDY_01,16.88,85.44,1014.66,10.05,358,1.49,29,rainy
2026-06-28T01:56:45.102145+00:00,GDY_01,17.22,52.69,1027.6,6.97,163,0.25,86,cloudy
2026-06-28T01:46:45.102145+00:00,GDY_01,18.67,69.3,1026.82,13.58,95,0.96,16,rainy
2026-06-28T01:36:45.102145+00:00,GDY_01,19.51,82.32,1003.0,6.69,32,0.0,9,unstable
2026-06-28T01:26:45.102145+00:00,GDY_01,18.07,77.11,999.35,11.67,131,0.0,74,windy
2026-06-28T01:16:45.102145+00:00,GDY_01,13.19,45.3,1018.19,13.61,129,0.73,44,rainy
2026-06-28T01:06:45.102145+00:00,GDY_01,18.62,67.1,1014.44,4.71,124,1.64,54,heavy-rain
2026-06-28T00:56:45.102145+00:00,GDY_01,14.68,88.68,1024.59,12.9,103,0.83,25,rainy
2026-06-28T00:46:45.102145+00:00,GDY_01,15.41,69.74,1027.92,3.98,135,0.54,64,rainy
2026-06-28T00:36:45.102145+00:00,GDY_01,14.61,76.06,998.17,5.15,233,0.0,32,stable
2026-06-28T00:26:45.102145+00:00,GDY_01,17.96,91.5,1014.15,6.39,316,0.08,46,stable
2026-06-28T00:16:45.102145+00:00,GDY_01,19.17,60.27,1005.54,7.28,187,0.4,78,rainy
2026-06-28T00:06:45.102145+00:00,GDY_01,19.74,51.12,1029.04,13.36,127,0.0,69,windy
2026-06-27T23:56:45.102145+00:00,GDY_01,12.71,50.17,1016.59,1.12,298,0.98,21,rainy
2026-06-27T23:46:45.102145+00:00,GDY_01,15.87,93.05,1022.24,0.57,323,2.03,18,heavy-rain
2026-06-27T23:36:45.102145+00:00,GDY_01,14.3,59.87,1012.91,7.75,56,0.0,30,stable
2026-06-27T23:26:45.102145+00:00,GDY_01,17.75,74.74,1002.69,9.81,69,0.83,97,rainy
2026-06-27T23:16:45.102145+00:00,GDY_01,17.76,89.37,1010.68,13.32,193,0.0,54,windy
2026-06-27T23:06:45.102145+00:00,GDY_01,14.9,91.33,998.51,7.77,76,0.0,36,unstable
2026-06-27T22:56:45.102145+00:00,GDY_01,15.52,78.39,1009.81,3.35,167,0.66,64,rainy
2026-06-27T22:46:45.102145+00:00,GDY_01,16.84,61.86,1026.4,2.11,265,0.0,53,stable
2026-06-27T22:36:45.102145+00:00,GDY_01,17.43,94.22,1020.28,0.53,250,2.24,28,heavy-rain
2026-06-27T22:26:45.102145+00:00,GDY_01,13.68,84.33,1007.79,6.08,256,0.0,91,cloudy
2026-06-27T22:16:45.102145+00:00,GDY_01,18.44,54.4,1022.7,7.76,102,1.74,55,heavy-rain
2026-06-27T22:06:45.102145+00:00,GDY_01,14.29,72.92,1015.3,9.46,286,0.0,24,windy
2026-06-27T21:56:45.102145+00:00,GDY_01,17.39,82.58,1012.64,8.6,186,0.0,50,stable
2026-06-27T21:46:45.102145+00:00,GDY_01,20.49,61.98,1007.48,9.15,274,0.33,38,rainy
2026-06-27T21:36:45.102145+00:00,GDY_01,13.74,54.08,1026.78,12.04,163,1.59,95,heavy-rain
2026-06-27T21:26:45.102145+00:00,GDY_01,16.92,66.34,997.37,8.14,153,0.4,34,rainy
2026-06-27T21:16:45.102145+00:00,GDY_01,17.16,53.8,995.56,5.85,4,0.15,87,cloudy
2026-06-27T21:06:45.102145+00:00,GDY_01,19.63,59.44,996.3,2.46,195,1.28,9,rainy
2026-06-27T20:56:45.102145+00:00,GDY_01,16.77,47.31,1022.85,4.88,285,0.41,70,rainy
2026-06-27T20:46:45.102145+00:00,GDY_01,15.44,82.91,1022.39,8.4,194,0.78,63,rainy
2026-06-27T20:36:45.102145+00:00,GDY_01,15.92,52.95,1023.9,3.69,231,0.0,32,stable
2026-06-27T20:26:45.102145+00:00,GDY_01,14.23,79.5,999.97,5.33,42,0.0,42,stable
2026-06-27T20:16:45.102145+00:00,GDY_01,12.61,48.7,1005.96,13.28,95,0.91,66,rainy
2026-06-27T20:06:45.102145+00:00,GDY_01,17.16,60.93,1001.64,2.54,72,0.0,24,stable
2026-06-27T19:56:45.102145+00:00,GDY_01,15.2,75.82,995.51,10.66,65,1.08,41,rainy
2026-06-27T19:46:45.102145+00:00,GDY_01,14.21,92.71,1019.98,4.68,280,0.64,69,rainy
2026-06-27T19:36:45.102145+00:00,GDY_01,17.92,53.09,1002.31,11.42,232,2.24,20,heavy-rain
2026-06-27T19:26:45.102145+00:00,GDY_01,17.3,59.25,1014.94,7.28,236,0.03,52,stable
2026-06-27T19:16:45.102145+00:00,GDY_01,12.95,73.42,1015.96,13.09,256,0.57,31,rainy
2026-06-27T19:06:45.102145+00:00,GDY_01,16.94,92.41,1006.62,13.43,133,2.15,100,heavy-rain
2026-06-27T18:56:45.102145+00:00,GDY_01,17.57,79.95,1007.09,6.79,312,1.14,55,rainy
2026-06-27T18:46:45.102145+00:00,GDY_01,15.28,50.13,1020.73,12.8,334,0.79,99,rainy
2026-06-27T18:36:45.102145+00:00,GDY_01,15.96,53.97,1018.06,3.99,16,1.12,12,rainy
2026-06-27T18:26:45.102145+00:00,GDY_01,15.59,51.81,1010.57,5.31,181,0.88,1,rainy
2026-06-27T18:16:45.102145+00:00,GDY_01,12.99,47.89,1012.06,7.81,335,0.62,12,rainy
2026-06-27T18:06:45.102145+00:00,GDY_01,18.21,76.88,999.82,1.66,70,0.62,62,rainy
2026-06-27T17:56:45.102145+00:00,GDY_01,20.49,53.72,1022.58,11.09,27,0.0,39,windy
2026-06-27T17:46:45.102145+00:00,GDY_01,12.81,58.4,1016.29,11.22,244,0.66,38,rainy
2026-06-27T17:36:45.102145+00:00,GDY_01,12.94,76.38,1011.65,1.14,228,0.22,63,stable
2026-06-27T17:26:45.102145+00:00,GDY_01,14.87,72.23,1020.96,9.34,173,0.91,59,rainy
2026-06-27T17:16:45.102145+00:00,GDY_01,16.87,88.47,1000.51,2.16,223,0.0,13,unstable
2026-06-27T17:06:45.102145+00:00,GDY_01,13.6,83.78,1002.43,0.6,48,2.11,5,heavy-rain
2026-06-27T16:56:45.102145+00:00,GDY_01,17.45,55.84,1001.08,12.65,278,0.0,86,windy
2026-06-27T16:46:45.102145+00:00,GDY_01,17.46,74.82,1008.81,9.0,19,0.0,58,stable
2026-06-27T16:36:45.102145+00:00,GDY_01,13.98,88.85,1015.02,8.54,252,0.13,49,stable
2026-06-27T16:26:45.102145+00:00,GDY_01,15.89,87.61,1018.74,13.09,343,0.0,9,windy
2026-06-27T16:16:45.102145+00:00,GDY_01,16.2,68.18,1027.74,3.13,36,1.07,94,rainy
2026-06-27T16:06:45.102145+00:00,GDY_01,13.23,87.71,1011.89,7.8,36,0.0,45,stable
2026-06-27T15:56:45.102145+00:00,GDY_01,20.08,86.49,1015.95,11.93,54,0.15,13,windy
2026-06-27T15:46:45.102145+00:00,GDY_01,16.77,83.07,1004.78,11.4,319,1.29,15,rainy
2026-06-27T15:36:45.102145+00:00,GDY_01,18.35,49.59,1008.39,10.72,71,0.0,94,windy
2026-06-27T15:26:45.102145+00:00,GDY_01,13.71,81.8,1015.38,9.36,141,1.42,70,rainy
2026-06-27T15:16:45.102145+00:00,GDY_01,15.51,64.17,1014.5,9.47,64,1.17,45,rainy
2026-06-27T15:06:45.102145+00:00,GDY_01,12.8,51.08,1017.12,1.07,239,0.0,50,stable
2026-06-27T14:56:45.102145+00:00,GDY_01,13.91,72.4,1006.31,2.44,331,1.82,24,heavy-rain
2026-06-27T14:46:45.102145+00:00,GDY_01,16.51,52.64,1010.48,4.89,80,0.0,29,stable
2026-06-27T14:36:45.102145+00:00,GDY_01,17.93,73.88,1021.95,4.29,219,0.0,24,stable
2026-06-27T14:26:45.102145+00:00,GDY_01,18.64,59.65,1009.46,5.17,104,1.59,77,heavy-rain
2026-06-27T14:16:45.102145+00:00,GDY_01,16.3,63.74,1023.36,12.62,267,0.0,82,windy
2026-06-27T14:06:45.102145+00:00,GDY_01,15.04,74.81,1024.74,2.59,296,0.0,73,cloudy
2026-06-27T13:56:45.102145+00:00,GDY_01,14.78,69.0,1022.41,8.34,135,1.77,6,heavy-rain
2026-06-27T13:46:45.102145+00:00,GDY_01,16.97,66.78,1000.98,2.15,30,0.7,80,rainy
2026-06-27T13:36:45.102145+00:00,GDY_01,14.4,91.31,1013.69,13.18,116,0.0,88,windy
2026-06-27T13:26:45.102145+00:00,GDY_01,16.94,89.77,1000.38,12.01,351,0.01,42,unstable
